Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,46,46,aclnnAddmm_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1780295077852007.610	,6.480,333.000000,16,0,NO,"""32,1024;1024,1024;1024""",FLOAT;FLOAT;FLOAT,ND;ND;ND,"""32,1024""",FLOAT,ND,N/A,5.433,156469,1.539,0.283,2.602,0.479,1.652,0.304,2.027,0.373,0.178,0.033,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.073
0,4294967295,47,46,aclnnGelu_Gelu_Gelu,Gelu,dynamic,AI_VECTOR_CORE,1780295077852309.490	,2.360,295.520000,32,0,NO,"""32,1024""",FLOAT,ND,"""32,1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.114,64166,0.193,0.173,0.589,0.529,0.139,0.125,0.146,0.131,0.0,0.000
0,4294967295,48,46,aclnnAddmm_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1780295077852602.990	,6.960,291.140000,16,0,NO,"""32,1024;1024,1024;1024""",FLOAT;FLOAT;FLOAT,ND;ND;ND,"""32,1024""",FLOAT,ND,N/A,5.626,162028,1.537,0.273,2.79,0.496,1.652,0.294,2.041,0.363,0.18,0.032,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.666
0,4294967295,49,46,aclnnGelu_Gelu_Gelu,Gelu,dynamic,AI_VECTOR_CORE,1780295077852776.730	,2.540,166.790000,32,0,NO,"""32,1024""",FLOAT,ND,"""32,1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.238,71318,0.193,0.156,0.683,0.552,0.153,0.123,0.165,0.133,0.0,0.000
0,4294967295,50,46,aclnnAddmm_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1780295077853071.390	,6.760,292.210000,16,0,NO,"""32,1024;1024,1024;1024""",FLOAT;FLOAT;FLOAT,ND;ND;ND,"""32,1024""",FLOAT,ND,N/A,5.469,157520,1.541,0.282,2.634,0.482,1.652,0.302,2.03,0.371,0.181,0.033,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.727
0,4294967295,51,46,aclnnAddmm_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1780295077853800.130	,6.780,721.990000,16,0,NO,"""32,1024;1024,1024;1024""",FLOAT;FLOAT;FLOAT,ND;ND;ND,"""32,1024""",FLOAT,ND,N/A,5.499,158378,1.536,0.279,2.675,0.486,1.652,0.3,2.024,0.368,0.184,0.033,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.888
0,4294967295,52,46,aclnnGelu_Gelu_Gelu,Gelu,dynamic,AI_VECTOR_CORE,1780295077853979.250	,2.680,172.220000,32,0,NO,"""32,1024""",FLOAT,ND,"""32,1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236,71166,0.193,0.156,0.705,0.571,0.142,0.115,0.15,0.121,0.0,0.000
0,4294967295,53,46,aclnnAddmm_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1780295077854283.350	,7.040,301.320000,16,0,NO,"""32,1024;1024,1024;1024""",FLOAT;FLOAT;FLOAT,ND;ND;ND,"""32,1024""",FLOAT,ND,N/A,5.673,163396,1.537,0.271,2.825,0.498,1.652,0.291,2.043,0.36,0.182,0.032,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.471
0,4294967295,54,46,aclnnGelu_Gelu_Gelu,Gelu,dynamic,AI_VECTOR_CORE,1780295077854449.310	,2.500,158.960000,32,0,NO,"""32,1024""",FLOAT,ND,"""32,1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.164,67043,0.193,0.166,0.639,0.549,0.136,0.116,0.149,0.128,0.0,0.000
0,4294967295,55,46,aclnnAddmm_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1780295077854753.710	,6.740,302.000000,16,0,NO,"""32,1024;1024,1024;1024""",FLOAT;FLOAT;FLOAT,ND;ND;ND,"""32,1024""",FLOAT,ND,N/A,5.586,160868,1.538,0.275,2.672,0.478,1.652,0.296,2.12,0.38,0.178,0.032,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.299
0,4294967295,56,46,aclnnGelu_Gelu_Gelu,Gelu,dynamic,AI_VECTOR_CORE,1780295077854916.990	,2.720,156.510000,32,0,NO,"""32,1024""",FLOAT,ND,"""32,1024""",FLOAT,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.268,73014,0.193,0.152,0.751,0.592,0.131,0.103,0.146,0.115,0.0,0.000
0,4294967295,57,46,aclnnAddmm_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1780295077855213.570	,7.060,293.780000,16,0,NO,"""32,1024;1024,1024;1024""",FLOAT;FLOAT;FLOAT,ND;ND;ND,"""32,1024""",FLOAT,ND,N/A,5.711,164466,1.536,0.269,2.885,0.505,1.652,0.289,2.026,0.355,0.179,0.031,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.710
