Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,49,3,0.020,1782291497402908.910	,1782291497402908.930	
0,_Z11mmad_customILj256ELj64ELj256ELj128ELj128ELj64ELj256EEvPhS0_S0_,AI_CORE,47,0,7.840,1782291497409494.490	,1782291497409502.330	
0,N/A,PROFILING_DISABLE,49,4,0.020,1782291497410614.610	,1782291497410614.630	
0,N/A,PLACE_HOLDER_SQE,49,5,0.000,1782291497410666.870	,1782291497410666.870	
